sensor1,sensor2,sensor3
0.004255,0.00471,0.005615
0.006686,0.005375,0.005915
0.005049,0.005153,0.00584
0.007527,0.005708,0.00614
0.006779,0.005818,0.006289
0.004442,0.005375,0.006065
0.005938,0.005652,0.006289
0.007434,0.006096,0.006514
0.006499,0.005985,0.006514
0.004068,0.005375,0.006289
0.008135,0.006317,0.006739
0.005236,0.005818,0.006589
0.003974,0.005431,0.006439
0.00346,0.004932,0.006214
0.0036,0.004599,0.006065
0.004722,0.00471,0.006065
0.003179,0.004378,0.005915
0.005049,0.004821,0.006065
0.007247,0.005652,0.006439
0.00533,0.005541,0.006364
0.005096,0.005486,0.006364
0.005283,0.005486,0.006364
0.006732,0.005985,0.006589
0.008042,0.006816,0.007038
0.005751,0.006539,0.007038
0.004816,0.006096,0.006888
0.004114,0.005652,0.006739
0.00533,0.005818,0.006888
0.005797,0.006151,0.007038
0.006499,0.006428,0.007188
0.010706,0.007758,0.007862
0.009631,0.008201,0.008161
0.009818,0.0087,0.008535
0.009023,0.008866,0.00876
0.005236,0.007869,0.008461
0.005938,0.007813,0.008535
0.005751,0.007536,0.008461
0.009958,0.008534,0.008985
0.005657,0.007536,0.008685
0.005844,0.007536,0.00876
0.004535,0.006871,0.008461
0.005236,0.006761,0.008461
0.00519,0.006428,0.008236
0.005797,0.006539,0.008311
0.005657,0.006483,0.008311
0.006452,0.006705,0.008386
0.006405,0.006927,0.008461
0.005377,0.00665,0.008311
0.009538,0.00798,0.008985
0.00706,0.007536,0.008835
0.009771,0.008423,0.009284
0.013699,0.009808,0.009958
0.007901,0.008755,0.009659
0.007013,0.008534,0.009659
0.008042,0.008866,0.009883
0.010145,0.009808,0.010482
0.009958,0.010141,0.010707
0.008462,0.009753,0.010707
0.006873,0.009143,0.010482
0.006686,0.008922,0.010482
0.006779,0.008811,0.010482
0.005377,0.00809,0.010183
0.007667,0.008478,0.010407
0.010893,0.009753,0.011006
0.010379,0.010141,0.011306
0.010239,0.010307,0.011456
0.007153,0.009254,0.011081
0.008883,0.009808,0.011381
0.009818,0.01003,0.01153
0.010519,0.010639,0.011905
0.010099,0.010861,0.012129
0.011408,0.01136,0.012504
0.008883,0.010639,0.012279
0.011174,0.011415,0.012728
0.00921,0.010861,0.012579
0.006592,0.009919,0.012279
0.006592,0.00942,0.012055
0.007574,0.009587,0.012129
0.008977,0.009864,0.012279
0.007855,0.009642,0.012204
0.011221,0.010639,0.012728
0.00907,0.010529,0.012728
0.009444,0.010362,0.012728
0.008836,0.010362,0.012728
0.008509,0.010252,0.012728
0.009023,0.010362,0.012878
0.011408,0.011083,0.013178
0.014073,0.012468,0.013926
0.009444,0.011692,0.013702
0.009865,0.011637,0.013777
0.008603,0.011194,0.013702
0.006873,0.010307,0.013327
0.008509,0.010196,0.013252
0.007387,0.009753,0.013028
0.008229,0.009919,0.013028
0.008696,0.009975,0.013103
0.008649,0.009919,0.013028
0.010145,0.010362,0.013178
0.011361,0.01075,0.013402
0.0144,0.011803,0.013777
0.010332,0.011194,0.013702
0.008275,0.010639,0.013477
0.010613,0.011194,0.013777
0.008556,0.010639,0.013552
0.005657,0.009476,0.013028
0.009023,0.009975,0.013178
0.010286,0.010529,0.013402
0.009164,0.010473,0.013402
0.011501,0.011304,0.013777
0.011688,0.011803,0.014076
0.015803,0.013798,0.015124
0.009912,0.012579,0.01475
0.00893,0.012025,0.0146
0.010706,0.012136,0.014675
0.0108,0.012413,0.0149
0.00734,0.011304,0.01445
0.006358,0.010362,0.014076
0.010519,0.010972,0.014226
0.00921,0.010639,0.014076
0.007667,0.01003,0.013777
0.008696,0.010252,0.013777
0.009958,0.010473,0.013777
0.006592,0.009531,0.013402
0.006499,0.009088,0.013103
0.009631,0.009919,0.013402
0.012109,0.010861,0.013777
0.00907,0.010362,0.013627
0.009912,0.01075,0.013777
0.011688,0.011415,0.014076
0.015756,0.013244,0.014975
0.011688,0.013078,0.015049
0.008743,0.012246,0.0149
0.008603,0.011803,0.014675
0.009538,0.011803,0.01475
0.009865,0.011692,0.01475
0.009958,0.011582,0.014675
0.015148,0.013244,0.015424
0.01253,0.012967,0.015424
0.010519,0.012357,0.015199
0.009304,0.011914,0.015049
0.008603,0.011471,0.0149
0.012249,0.012357,0.015274
0.011127,0.012357,0.015349
0.011221,0.012246,0.015349
0.014867,0.013687,0.015948
0.014961,0.014241,0.016322
0.015101,0.014518,0.016622
0.013512,0.014463,0.016697
0.015709,0.01535,0.017296
0.017299,0.016236,0.01782
0.013979,0.015571,0.01767
0.011875,0.014962,0.01767
0.011641,0.014574,0.01752
0.011127,0.014241,0.01752
0.010473,0.013687,0.01737
0.014447,0.014352,0.01767
0.01094,0.01341,0.017296
0.009912,0.012911,0.016996
0.010145,0.012634,0.016921
0.008509,0.011803,0.016472
0.009631,0.011748,0.016397
0.00748,0.01075,0.015798
0.006826,0.010085,0.015424
0.009164,0.010252,0.015349
0.00879,0.010085,0.015124
0.008696,0.010196,0.015049
0.007761,0.009919,0.014825
0.00734,0.009587,0.014525
0.010379,0.010252,0.014675
0.010706,0.010639,0.014825
0.008883,0.010639,0.01475
0.013839,0.012025,0.015274
0.010332,0.011637,0.015124
0.009865,0.011803,0.015199
0.011034,0.012136,0.015349
0.009538,0.011914,0.015349
0.012016,0.012524,0.015574
0.012156,0.012579,0.015648
0.013558,0.013521,0.016098
0.011314,0.012967,0.015948
0.011127,0.012745,0.015948
0.010613,0.012579,0.015798
0.010286,0.012856,0.016098
0.012483,0.013632,0.016472
0.009912,0.013022,0.016322
0.008462,0.012136,0.015948
0.013792,0.01341,0.016547
0.011688,0.013189,0.016472
0.010473,0.01269,0.016322
0.007948,0.011692,0.015798
0.007855,0.011471,0.015648
0.009164,0.011415,0.015648
0.00893,0.011194,0.015499
0.009771,0.01136,0.015499
0.008883,0.011083,0.015349
0.008135,0.010639,0.015049
0.010613,0.011083,0.015199
0.012623,0.011803,0.015424
0.014867,0.012967,0.015948
0.01239,0.012801,0.015948
0.020571,0.015738,0.017296
0.014634,0.015405,0.01737
0.017439,0.016624,0.018119
0.011595,0.015405,0.01782
0.015335,0.016181,0.018269
0.017953,0.016957,0.018793
0.013558,0.015959,0.018568
0.013465,0.015627,0.018568
0.00907,0.014131,0.017969
0.010426,0.013909,0.01782
0.0108,0.013964,0.017969
0.012857,0.014297,0.018119
0.016551,0.015239,0.018568
0.01426,0.015128,0.018568
0.013091,0.015017,0.018568
0.010473,0.014241,0.018269
0.008509,0.013244,0.01782
0.007527,0.012357,0.017445
0.00748,0.011526,0.016996
0.00879,0.011249,0.016697
0.011688,0.011914,0.016846
0.008369,0.011083,0.016397
0.009351,0.011194,0.016322
0.009865,0.011083,0.016098
0.013138,0.012025,0.016397
0.010473,0.011748,0.016247
0.009304,0.011304,0.015948
0.010426,0.011637,0.015948
0.008743,0.010972,0.015648
0.005657,0.009697,0.014975
0.005049,0.008977,0.014525
0.006732,0.008811,0.014226
0.008743,0.009365,0.014226
0.008603,0.009365,0.014226
0.006312,0.008534,0.013627
0.008229,0.008922,0.013702
0.006078,0.008146,0.013178
0.005751,0.007813,0.012803
0.006545,0.007647,0.012579
0.008135,0.008146,0.012579
0.009771,0.009254,0.012953
0.010426,0.009697,0.013103
0.009444,0.009697,0.013103
0.00893,0.009587,0.013028
0.006358,0.008811,0.012579
0.010473,0.009587,0.012878
0.010239,0.009864,0.012953
0.011361,0.010418,0.013178
0.006732,0.009199,0.012579
0.00907,0.009753,0.012803
0.006966,0.009199,0.012504
0.006873,0.008977,0.012354
0.006873,0.008645,0.012204
0.007247,0.008478,0.012055
0.008275,0.0087,0.012055
0.008743,0.008922,0.012129
0.009818,0.009808,0.012504
0.00907,0.009531,0.012354
0.007855,0.009254,0.012204
0.007106,0.009088,0.012129
0.008883,0.009365,0.012279
0.00706,0.008866,0.01198
0.00879,0.00931,0.012204
0.008743,0.009365,0.012204
0.010613,0.009864,0.012429
0.009725,0.009864,0.012429
0.008977,0.009864,0.012429
0.007667,0.009365,0.012204
0.00748,0.00931,0.012204
0.0072,0.009032,0.012055
0.006312,0.008645,0.01183
0.006358,0.008368,0.01168
0.008696,0.008811,0.01183
0.007013,0.008312,0.01153
0.00561,0.007647,0.011156
0.008696,0.008368,0.011381
0.007901,0.008423,0.011381
0.007714,0.008368,0.011306
0.004909,0.007425,0.010782
0.008369,0.008201,0.011081
0.007714,0.008312,0.011081
0.006405,0.008035,0.010931
0.005096,0.007425,0.010632
0.006499,0.007536,0.010557
0.006031,0.007259,0.010332
0.005984,0.007038,0.010183
0.0072,0.00737,0.010258
0.007667,0.007647,0.010332
0.007901,0.008035,0.010482
0.007948,0.008146,0.010557
0.007855,0.008201,0.010482
0.006499,0.00798,0.010407
0.008743,0.008423,0.010557
0.008509,0.008645,0.010707
0.00734,0.008589,0.010707
0.006218,0.008146,0.010482
0.007995,0.008589,0.010707
0.006686,0.008146,0.010482
0.007013,0.008146,0.010482
0.008369,0.008478,0.010632
0.006826,0.008146,0.010482
0.00706,0.008146,0.010407
0.007106,0.008035,0.010407
0.005377,0.007315,0.010033
0.005049,0.007093,0.009883
0.005236,0.006705,0.009659
0.004862,0.006594,0.009509
0.005236,0.006317,0.009284
0.005096,0.006151,0.009134
0.006218,0.006373,0.009134
0.005751,0.006206,0.008985
0.007013,0.006539,0.00906
0.005797,0.006317,0.00891
0.004161,0.005652,0.008535
0.005797,0.005985,0.008535
0.006639,0.006317,0.00861
0.005236,0.00604,0.008461
0.00561,0.006096,0.008386
0.004816,0.005818,0.008236
0.005236,0.005818,0.008161
0.006358,0.006096,0.008236
0.005844,0.005985,0.008161
0.006031,0.006096,0.008161
0.005891,0.00604,0.008086
0.006171,0.006262,0.008161
0.006218,0.006317,0.008161
0.007013,0.006816,0.008386
0.005003,0.006317,0.008161
0.005236,0.006262,0.008161
0.005751,0.006262,0.008161
0.006358,0.006594,0.008311
0.004442,0.006151,0.008086
0.00547,0.006206,0.008086
0.004114,0.005652,0.007787
0.004909,0.005652,0.007787
0.004301,0.005541,0.007637
0.004021,0.00532,0.007412
0.00547,0.005541,0.007562
0.009351,0.007259,0.008311
0.006312,0.006871,0.008161
0.005049,0.006428,0.008011
0.004442,0.005985,0.007787
0.0036,0.005431,0.007562
0.002992,0.004987,0.007188
0.002618,0.004489,0.006963
0.005938,0.005375,0.007188
0.004769,0.005153,0.007113
0.004255,0.004876,0.006963
0.00388,0.00471,0.006813
0.004114,0.00471,0.006739
0.004722,0.004987,0.006813
0.003319,0.004544,0.006589
0.003553,0.004433,0.006439
0.005049,0.004655,0.006439
0.004956,0.00471,0.006439
0.004535,0.004655,0.006364
0.004816,0.004821,0.006364
0.004348,0.00471,0.006289
0.005096,0.005153,0.006514
0.004535,0.004987,0.006364
0.002571,0.004211,0.00599
0.003226,0.004211,0.005915
0.003086,0.003879,0.00569
0.002899,0.003657,0.005541
0.003647,0.003768,0.005541
0.004301,0.003934,0.005541
0.004956,0.004267,0.005615
0.003506,0.003879,0.005466
0.00374,0.003824,0.005391
0.002571,0.003491,0.005166
0.002665,0.003269,0.004942
0.002478,0.003159,0.004867
0.004395,0.003491,0.004942
0.004301,0.003602,0.004942
0.003226,0.003436,0.004792
0.003366,0.00338,0.004717
0.002618,0.003048,0.004567
0.00159,0.002549,0.004193
0.001449,0.002272,0.003968
0.003366,0.002604,0.004118
0.00374,0.002882,0.004118
0.003787,0.003103,0.004193
0.003553,0.003159,0.004193
0.003787,0.003325,0.004268
0.002852,0.003103,0.004118
0.002057,0.002826,0.003968
0.003179,0.003048,0.004043
0.004301,0.00338,0.004193
0.00388,0.003602,0.004268
0.003553,0.003436,0.004193
0.002665,0.003214,0.004043
0.002057,0.002937,0.003893
0.003273,0.003159,0.004043
0.002291,0.002826,0.003819
0.002104,0.002549,0.003669
0.00201,0.002438,0.003519
0.00388,0.002826,0.003669
0.004161,0.003103,0.003744
0.002618,0.002882,0.003594
0.004021,0.003491,0.003893
0.001917,0.002882,0.003594
0.002618,0.002882,0.003594
0.004582,0.003491,0.003819
0.002992,0.003214,0.003744
0.002618,0.003159,0.003669
0.002571,0.003103,0.003669
0.002197,0.002882,0.003519
0.003086,0.003048,0.003594
0.003132,0.002992,0.003594
0.002945,0.002992,0.003519
0.002525,0.002826,0.003444
0.003132,0.002882,0.003519
0.002945,0.002826,0.003444
0.002151,0.002549,0.003369
0.003413,0.002937,0.003519
0.002244,0.002604,0.003369
0.002151,0.002549,0.003294
0.00187,0.002383,0.00307
0.002104,0.002272,0.002995
0.002244,0.002217,0.002995
0.002992,0.002383,0.002995
0.001449,0.001939,0.00277
0.001449,0.001773,0.002695
0.002852,0.00205,0.00277
0.002945,0.002106,0.002695
0.003787,0.002494,0.00292
0.003132,0.002549,0.00292
0.004161,0.003048,0.002995
0.002525,0.002771,0.002995
0.002244,0.002549,0.00292
0.002057,0.002438,0.002845
0.001917,0.002383,0.002845
0.001262,0.00205,0.002621
0.002384,0.002217,0.002695
0.001122,0.001773,0.002471
0.001122,0.001607,0.002321
0.000561,0.001275,0.002096
0.001683,0.001441,0.002171
0.002197,0.001607,0.002171
0.002151,0.001718,0.002171
0.003132,0.002161,0.002396
0.002852,0.002272,0.002396
0.003039,0.002327,0.002396
0.004255,0.002826,0.002621
0.004535,0.003269,0.002845
0.002852,0.002882,0.00277
0.00201,0.002549,0.002695
0.001823,0.002327,0.002546
0.001543,0.00205,0.002396
0.000701,0.001662,0.002171
0.002197,0.001995,0.002321
0.001496,0.001829,0.002171
0.002618,0.00205,0.002246
0.002151,0.001995,0.002246
0.003647,0.002604,0.002546
0.002338,0.002438,0.002471
0.001496,0.002161,0.002321
0.001169,0.001829,0.002171
0.001543,0.001773,0.002096
0.001122,0.001496,0.002022
0.001964,0.001662,0.002022
0.00173,0.001552,0.001947
0.00173,0.001552,0.001947
0.00201,0.001607,0.001947
0.002571,0.001773,0.001947
0.002431,0.001884,0.002022
0.002665,0.001995,0.002096
0.003366,0.002272,0.002171
0.002057,0.001995,0.002096
0.002431,0.002161,0.002171
0.003039,0.002327,0.002246
0.002618,0.002327,0.002246
0.001543,0.001939,0.002096
0.000561,0.001496,0.001872
0.000888,0.00133,0.001797
0.00173,0.001441,0.001797
0.00159,0.00133,0.001647
0.002899,0.001718,0.001797
0.002197,0.001662,0.001722
0.00173,0.001552,0.001722
0.002805,0.001995,0.001872
0.001496,0.001718,0.001797
0.001917,0.001773,0.001797
0.002384,0.001884,0.001797
0.00201,0.001829,0.001797
0.002571,0.00205,0.001872
0.002571,0.002161,0.001947
0.002758,0.002217,0.002022
0.002431,0.002217,0.002022
0.002618,0.002272,0.002096
0.003319,0.002549,0.002246
0.002571,0.002438,0.002171
0.001917,0.002217,0.002171
0.002618,0.002272,0.002171
0.002338,0.002161,0.002171
0.001636,0.001939,0.002096
0.001403,0.001773,0.002022
0.001122,0.001496,0.001872
0.000982,0.001275,0.001722
0.00173,0.001496,0.001797
0.001216,0.001275,0.001647
0.001216,0.001275,0.001572
0.001309,0.001275,0.001572
0.001917,0.001496,0.001572
0.002618,0.001773,0.001722
0.001964,0.001662,0.001647
0.003039,0.001995,0.001797
0.002478,0.00205,0.001797
0.001917,0.001939,0.001797
0.002104,0.001939,0.001797
0.002104,0.001884,0.001797
0.001496,0.001718,0.001722
0.001964,0.001829,0.001722
0.001309,0.001552,0.001572
0.000655,0.001219,0.001423
0.000561,0.000997,0.001348
0.000982,0.000997,0.001273
0.00173,0.001108,0.001273
0.00187,0.001219,0.001348
0.000842,0.000942,0.001198
0.001169,0.000942,0.001123
0.000982,0.000831,0.001048
0.001169,0.000831,0.000898
0.001917,0.000997,0.001048
0.002104,0.001164,0.001048
0.001449,0.001108,0.001048
0.001543,0.001108,0.001048
0.001636,0.001219,0.001048
0.001122,0.001108,0.000898
0.00201,0.001441,0.001123
0.000935,0.001164,0.000898
0.000608,0.000887,0.000824
0.000888,0.000831,0.000824
0.000888,0.00072,0.000749
0.001169,0.00072,0.000749
0.000842,0.000665,0.000674
0.000982,0.000665,0.000674
0.001122,0.000776,0.000674
0.000374,0.000499,0.000599
0.001403,0.00072,0.000674
0.000655,0.000554,0.000524
0.001309,0.00072,0.000599
0.000655,0.000554,0.000524
0.002244,0.000942,0.000674
0.002244,0.001108,0.000749
0.001496,0.000997,0.000749
0.001777,0.001164,0.000824
0.00173,0.001164,0.000824
0.001122,0.000997,0.000824
0.001309,0.001108,0.000824
0.001964,0.00133,0.000898
0.004722,0.002549,0.001497
0.002805,0.002383,0.001497
0.001216,0.001884,0.001348
0.001683,0.001939,0.001423
0.000608,0.001441,0.001273
0.001262,0.001441,0.001273
0.002104,0.001607,0.001348
0.001449,0.001552,0.001348
0.000982,0.00133,0.001273
0.00173,0.001441,0.001273
0.001216,0.001219,0.001198
0.000655,0.000997,0.001048
0.000701,0.000831,0.000898
0.000842,0.000776,0.000898
0.001449,0.000831,0.000898
0.001403,0.000831,0.000824
0.00187,0.000997,0.000898
0.002384,0.001219,0.000898
0.002057,0.001219,0.000898
0.002478,0.001496,0.001048
0.001216,0.001164,0.000898
0.000468,0.000831,0.000749
0.001169,0.000942,0.000824
0.00187,0.001164,0.000898
0.002291,0.00133,0.000898
0.003039,0.001718,0.001123
0.001262,0.001385,0.000898
0.001823,0.001496,0.001048
0.00159,0.001441,0.001048
0.001964,0.001552,0.001123
0.001543,0.001441,0.001048
0.000982,0.001219,0.000898
0.001543,0.001219,0.000898
0.002244,0.001496,0.001048
0.002478,0.001662,0.001198
0.00173,0.001607,0.001123
0.000982,0.00133,0.001048
0.001122,0.001219,0.000898
0.001262,0.001164,0.000898
0.00201,0.001385,0.001048
0.003273,0.001884,0.001273
0.002104,0.001662,0.001198
0.001683,0.001607,0.001198
0.000982,0.001275,0.001048
0.000842,0.001108,0.000898
0.001403,0.001219,0.001048
0.001029,0.000997,0.000898
0.00187,0.001275,0.000898
0.002057,0.00133,0.001048
0.001122,0.001164,0.000898
0.001543,0.001164,0.000898
0.001683,0.001164,0.000898
0.00187,0.001275,0.000898
0.000982,0.000997,0.000824
0.000514,0.000776,0.000749
0.001309,0.000887,0.000749
0.001075,0.000831,0.000749
0.000655,0.000665,0.000674
0.00173,0.000942,0.000749
0.001777,0.000997,0.000824
0.000655,0.000776,0.000674
0.001122,0.000831,0.000749
0.000561,0.000665,0.000599
0.00187,0.000997,0.000749
0.001449,0.000942,0.000749
0.002431,0.00133,0.000898
0.001075,0.000997,0.000824
0.001309,0.000997,0.000824
0.000935,0.000942,0.000749
0.001262,0.000997,0.000824
0.00187,0.001108,0.000898
0.001496,0.000997,0.000824
0.001403,0.000997,0.000824
0.001496,0.001108,0.000824
0.000935,0.000942,0.000824
0.001122,0.000942,0.000749
0.001122,0.000887,0.000749
0.001403,0.000997,0.000824
0.000795,0.000831,0.000749
0.000701,0.00072,0.000674
0.002805,0.001385,0.000898
0.00201,0.00133,0.000898
0.00187,0.001385,0.000898
0.002197,0.001496,0.000898
0.000795,0.001108,0.000824
0.001075,0.001108,0.000824
0.000982,0.000942,0.000749
0.000888,0.000831,0.000749
0.001543,0.000997,0.000824
0.000888,0.000776,0.000674
0.001122,0.000831,0.000749
0.001777,0.000997,0.000824
0.00159,0.000997,0.000824
0.000748,0.000776,0.000674
0.000655,0.000665,0.000674
0.000888,0.000665,0.000674
0.00201,0.001108,0.000824
0.001216,0.000997,0.000824
0.003273,0.001718,0.001123
0.003553,0.002161,0.001348
0.003787,0.002494,0.001572
0.002899,0.002494,0.001647
0.001964,0.002272,0.001572
0.001403,0.001995,0.001497
0.001496,0.001939,0.001497
0.00159,0.001773,0.001497
0.00159,0.001607,0.001423
0.001262,0.001441,0.001348
0.000655,0.001164,0.001273
0.001683,0.00133,0.001273
0.003319,0.00205,0.001647
0.002571,0.001995,0.001647
0.002244,0.001995,0.001647
0.002197,0.001939,0.001647
0.001636,0.001718,0.001497
0.00173,0.001773,0.001572
0.002197,0.001829,0.001572
0.000982,0.001496,0.001423
0.000701,0.001164,0.001273
0.000421,0.000942,0.001123
0.00159,0.001164,0.001198
0.001075,0.000997,0.001198
0.002571,0.001662,0.001423
0.001636,0.001496,0.001348
0.00187,0.001662,0.001497
0.001075,0.001385,0.001348
0.000374,0.000997,0.001198
0.000514,0.000887,0.001123
0.001075,0.000942,0.001048
0.002104,0.001219,0.001198
0.001683,0.001219,0.001198
0.000935,0.000997,0.001048
0.001029,0.000942,0.000898
0.001029,0.000887,0.000898
0.000374,0.00061,0.000749
0.00014,0.000388,0.000674
0.000655,0.000443,0.000599
0.001122,0.000554,0.000674
0.002805,0.001108,0.000898
